city_name,restaurant_name,request_time_local,final_delivery_time_local,order_status,dish_name,item_quantity,customizations,customization_cost_local,special_instructions,item_price,order_price,currency,restaurant_tokens,dish_name_clean,customization_clean,dish_name_to_be_processed,dish_description,sugar_level,sodium_level,dish_description_clean
Portland,Fusion Curry Pizza,2024-01-05T20:20:50.000Z,2024-01-05T21:12:02.000Z,completed,Traditional Wings-6 pc.,1.0,"Garlic Peri Peri, Mango Habenero, Achari Rub, Lemon Pepper",0.0,,12.99,45.0,USD,"{'fusion', 'curry', 'pizza'}",traditional wings,garlic peri mango habenero achari rub lemon pepper,traditional wings garlic peri mango habenero achari rub lemon pepper,"These traditional wings are coated in a tangy mango habanero achari rub, delivering a spicy kick that balances beautifully with the zesty aroma of lemon pepper; their crispy skin gives way to tender, juicy meat, creating a delightful contrast in texture that enhances each flavorful bite.",,,these traditional wings are coated tangy mango habanero achari rub delivering spicy kick that balances beautifully with the zesty aroma of lemon pepper their crispy skin gives way to tender juicy meat creating delightful contrast texture that enhances each flavorful bite
Portland,Sunny & Fine's Breakfast Burritos (11475 SW Pacific Hwy),2024-01-05T11:29:06.000Z,2024-01-05T12:15:32.000Z,completed,Hash Browns,1.0,,,,3.99,48.56,USD,"{'pacific', 'hwy', 'burritos', 'sunny', 'breakfast', 'fine'}",hash browns,,hash browns,"These hash browns offer a delightful crunch with each bite, delivering a savory, umami flavor enhanced by a warm, earthy aroma, likely from the perfectly roasted potatoes, creating a satisfying, crispy texture that pairs beautifully with a side of tangy ketchup.",,,these hash browns offer delightful crunch with each bite delivering savory umami flavor enhanced by warm earthy aroma likely from the perfectly roasted potatoes creating satisfying crispy texture that pairs beautifully with of tangy ketchup
Portland,Sunny & Fine's Breakfast Burritos (11475 SW Pacific Hwy),2024-01-05T11:29:06.000Z,2024-01-05T12:15:32.000Z,completed,Tater Tots,1.0,,,,3.99,48.56,USD,"{'pacific', 'hwy', 'burritos', 'sunny', 'breakfast', 'fine'}",tater tots,,tater tots,"These tater tots offer a delightful crunch with their crispy exterior, while the fluffy, tender potato inside provides a satisfying bite; their savory, umami flavor is enhanced by a hint of earthy aroma, making them a perfect side for any breakfast dish.",,,these tater tots offer delightful crunch with their crispy exterior while the fluffy tender potato inside provides satisfying bite their savory umami flavor is enhanced by hint of earthy aroma making them perfect any dish
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Chettinad Chicken Fry,1.0,,,,17.55,84.52,USD,"{'biryani', 'corner', 'hillsboro'}",chettinad chicken fry,,chettinad chicken fry,"Chettinad Chicken Fry features succulent, spicy chicken marinated in a robust blend of earthy spices, exuding a warm, aromatic scent of toasted cumin and coriander, while its crispy exterior provides a satisfying crunch that complements the tender meat within.",,,chettinad chicken fry features succulent spicy chicken marinated robust blend of earthy spices exuding warm aromatic scent of toasted cumin and coriander while its crispy exterior provides satisfying crunch that complements the tender meat within
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Tandoori Chicken,1.0,,,,20.15,84.52,USD,"{'biryani', 'corner', 'hillsboro'}",tandoori chicken,,tandoori chicken,"This Tandoori Chicken features a savory, slightly spicy flavor enhanced by earthy, aromatic spices, while the smoky aroma from the tandoor cooking method complements its tender, juicy texture, creating a delightful balance that invites you to savor each bite.",,,this tandoori chicken features savory slightly spicy flavor enhanced by earthy aromatic spices while the smoky aroma from the tandoor cooking method complements its tender juicy texture creating delightful balance that invites you to savor each bite
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Paratha,1.0,,,,3.9,84.52,USD,"{'biryani', 'corner', 'hillsboro'}",paratha,,paratha,"This paratha features a flaky, golden-brown crust that is both crispy and tender, offering a delightful contrast in texture, while its warm, earthy aroma is complemented by a savory, slightly nutty flavor, making it a satisfying accompaniment to any meal.",,,this paratha features flaky golden brown crust that is both crispy and tender offering delightful contrast texture while its warm earthy aroma is complemented by savory slightly nutty flavor making it satisfying accompaniment to any
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Double Chocolate,1.0,,,,1.09,0.0,USD,"{'subway', 'ave'}",chocolate,,chocolate,"This Double Chocolate treat offers a rich, sweet taste with deep cocoa notes, complemented by a warm, toasty aroma that evokes freshly baked goods, while its texture is delightfully soft and chewy, creating a satisfying indulgence in every bite.",,,this chocolate treat offers rich sweet taste with deep cocoa notes complemented by warm toasty aroma that evokes freshly baked goods while its texture is delightfully soft and chewy creating satisfying indulgence every bite
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Raspberry Cheesecake,1.0,,,,1.09,0.0,USD,"{'subway', 'ave'}",raspberry cheesecake,,raspberry cheesecake,"This raspberry cheesecake features a sweet and tangy flavor profile, complemented by a fruity, floral aroma that invites indulgence, while its creamy, velvety texture melts in your mouth, creating a delightful contrast with the crumbly graham cracker crust.",,,this raspberry cheesecake features sweet and tangy flavor profile complemented by fruity floral aroma that invites indulgence while its creamy velvety texture melts your mouth creating delightful contrast with the crumbly graham cracker crust
Portland,Next Level Clucker (SE Hawthorne),2023-12-27T15:33:34.000Z,2023-12-27T15:57:32.000Z,completed,Tater Tots*,1.0,Large Tots*,7.1,,0.0,23.04,USD,"{'hawthorne', 'next', 'level', 'clucker'}",tater tots,tots,tater tots tots,"These tater tots offer a delightful crunch with each bite, delivering a savory, umami flavor that pairs beautifully with their warm, earthy aroma, creating a satisfying experience that is both crispy on the outside and fluffy on the inside.",,,these tater tots offer delightful crunch with each bite delivering savory umami flavor that pairs beautifully with their warm earthy aroma creating satisfying experience that is both crispy on the outside and fluffy on the inside
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Hot 'N Spicy McChicken®,1.0,American Cheese,1.29,,3.26,9.9,USD,"{'mcdonald', 'blvd', 'powell'}",hot spicy mcchicken,american cheese,hot spicy mcchicken american cheese,"The Hot 'N Spicy McChicken® features a crispy, golden-brown chicken patty that delivers a spicy kick, complemented by the savory aroma of melted American cheese, all nestled in a soft, fluffy bun that adds a tender texture, making each bite a delightful blend of heat, richness, and satisfying crunch.",,,the hot spicy mcchicken features crispy golden brown chicken patty that delivers spicy kick complemented by the savory aroma of melted american cheese all nestled soft fluffy bun that adds tender texture making each bite delightful blend of heat richness and satisfying crunch
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Spicy Buffalo,2.0,,,,0.25,9.9,USD,"{'mcdonald', 'blvd', 'powell'}",spicy buffalo,,spicy buffalo,"The Spicy Buffalo features a tangy, peppery heat that awakens the palate, complemented by a warm, herby aroma that hints at its bold seasoning, while the crispy coating provides a satisfying crunch, making each bite a delightful experience.",,,the spicy buffalo features tangy peppery heat that awakens the palate complemented by warm herby aroma that hints at its bold seasoning while the crispy coating provides satisfying crunch making each bite delightful experience
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Hot Chili Pol Roti,1.0,,,,6.6,55.84,USD,{'mirisata'},hot chili pol roti,,hot chili pol roti,"The Hot Chili Pol Roti features a spicy kick that tantalizes the palate, complemented by a warm, earthy aroma of toasted coconut, while its texture is delightfully flaky and tender, making each bite a satisfying experience.",,,the hot chili pol roti features spicy kick that tantalizes the palate complemented by warm earthy aroma of toasted coconut while its texture is delightfully flaky and tender making each bite satisfying experience
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Potato Curry,1.0,,,,6.6,55.84,USD,{'mirisata'},potato curry,,potato curry,"This potato curry features tender, succulent chunks of potato enveloped in a rich, earthy sauce that is both savory and slightly spicy, while the warm-spice aroma of cumin and coriander wafts invitingly, creating a comforting dish with a creamy, velvety texture that pairs beautifully with fluffy rice.",,,this potato curry features tender succulent chunks of potato enveloped rich earthy sauce that is both savory and slightly spicy while the warm spice aroma of cumin and coriander wafts invitingly creating comforting dish with creamy velvety texture that pairs beautifully with fluffy rice
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Deviled Sauce,1.0,,,,2.2,55.84,USD,{'mirisata'},deviled sauce,,deviled sauce,"This deviled sauce offers a tangy kick with its zesty, vinegar-sharp notes, complemented by a warm-spice aroma that hints at cumin and paprika, while its creamy, velvety texture provides a rich mouthfeel, making it an ideal accompaniment for roasted vegetables or grilled meats.",,,this deviled sauce offers tangy kick with its zesty vinegar sharp notes complemented by warm spice aroma that hints at cumin and paprika while its creamy velvety texture provides rich mouthfeel making it an ideal accompaniment roasted vegetables or grilled meats
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Chick'n Curry,1.0,,,,8.8,55.84,USD,{'mirisata'},chick curry,,chick curry,"This Chick'n Curry features a savory blend of spices that deliver a warm, earthy aroma, while the tender, succulent pieces of chick'n soak up the rich, creamy sauce, creating a delightful contrast to the slight heat and tangy undertones that linger on the palate.",,,this chick curry features savory blend of spices that deliver warm earthy aroma while the tender succulent pieces of chick soak up the rich creamy sauce creating delightful contrast to the slight heat and tangy undertones that linger on the palate
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Sri Lankan Iced Coffee,1.0,,,,7.7,55.84,USD,{'mirisata'},sri lankan iced coffee,,sri lankan iced coffee,"This Sri Lankan Iced Coffee offers a delightful balance of sweet and slightly bitter flavors, complemented by a rich, nutty aroma and a smooth, velvety texture that glides over the palate, making it a refreshing choice for a warm day.",,,this sri lankan iced coffee offers delightful balance of sweet and slightly bitter flavors complemented by rich nutty aroma and smooth velvety texture that glides over the palate making it refreshing choice warm day
Portland,185th & Indian,2023-12-24T18:59:29.000Z,2023-12-24T20:18:25.000Z,completed,Mixed Platter of all three-,1.0,,,,19.0,0.0,USD,{'indian'},mixed of all three,,mixed of all three,"This mixed platter features a harmonious blend of savory and tangy flavors, complemented by the earthy aroma of spices, while the textures range from tender meats to crispy vegetables, creating a delightful experience that invites you to savor each bite.",,,this mixed features harmonious blend of savory and tangy flavors complemented by the earthy aroma of spices while the textures range from tender meats to crispy vegetables creating delightful experience that invites you to savor each bite
Portland,Shake Shack (West End Portland),2023-12-10T20:50:09.000Z,2023-12-10T21:40:09.000Z,completed,Spicy ShackMeister,1.0,Double,,,10.09,38.58,USD,"{'portland', 'end', 'shake', 'shack', 'west'}",spicy shackmeister,,spicy shackmeister,"The Spicy ShackMeister features a savory, umami-rich beef patty that delivers a delightful heat, complemented by a warm, herby aroma from the signature sauce, all nestled in a crispy, toasted bun that adds a satisfying crunch to each juicy bite.",,,the spicy shackmeister features savory umami rich beef patty that delivers delightful heat complemented by warm herby aroma from the signature sauce all nestled crispy toasted bun that adds satisfying crunch to each juicy bite
Portland,Shake Shack (West End Portland),2023-12-10T20:50:09.000Z,2023-12-10T21:40:09.000Z,completed,Cherry Hibiscus Lemonade,1.0,Large,,,4.59,38.58,USD,"{'portland', 'end', 'shake', 'shack', 'west'}",cherry hibiscus lemonade,,cherry hibiscus lemonade,"This Cherry Hibiscus Lemonade offers a sweet and tangy flavor profile, complemented by a floral aroma from the hibiscus, while its refreshing texture is both smooth and invigorating, making it a delightful thirst-quencher perfect for warm days.",,,this cherry hibiscus lemonade offers sweet and tangy flavor profile complemented by floral aroma from the hibiscus while its refreshing texture is both smooth and invigorating making it delightful thirst quencher perfect warm days
